Gene	GEO_Tau	GEO_FC	GTEx_Tau	GTEx_FC	TCGA_Tau	TCGA_FC
ENSG00000151849	11.179439918105533	1.0429141840453495	18.961617769222258	1.0171904585484841	11.375523670565697	1.1279927422379923
ENSG00000123219	10.930697976788291	1.0102638422178074	18.647118591772873	1.0573619576521045	13.880058231960616	1.2456168472252966
ENSG00000120334	11.299865750853774	1.0776978558932773	16.546770520943003	1.2050725506199662	9.470999403157041	1.0883670358640862
ENSG00000100162	19.883248184803843	1.6079172584101316	20.833891804867232	1.1018709021830821	15.738595001686758	1.0528394821078169
ENSG00000166451	15.96334087321478	1.1035649980010769	19.288328693838086	1.2338465056859387	14.387037529857267	1.2698491522166575
ENSG00000138092	13.518577741638541	1.1293782236554326	13.450555739904132	1.0231862523532644	10.808186019029312	1.165426321975691
ENSG00000188312	13.078862235310407	1.0661856727392127	19.330296948341275	1.272115120662631	9.084725827815817	1.0761175807015588
ENSG00000031691	12.152533505891737	1.153782281864384	9.212691893718992	1.0254668277144754	9.755152951364861	1.055350722315371
ENSG00000175279	14.1088382033058	1.101625534496676	24.37682293312988	1.6801455337853988	9.994263627722043	1.046488309631335
ENSG00000102901	10.770119206609177	1.0178457271936523	7.8205262699777975	1.0053856249356559	8.66049169409375	1.0000104429734602
ENSG00000151725	14.422770734206757	1.021697593822399	23.382332388319497	1.29391150246054	12.404283712813488	1.135795447993064
ENSG00000166582	18.318911663136348	1.2580646172666556	18.064617897085366	1.1087858675269415	10.902214988872982	1.0039486202637509
ENSG00000223591	18.995980989638383	2.433858931936482	23.081028217078313	1.230599731554627	15.464664048264169	1.7165515350174172
ENSG00000283093	18.995980989638383	2.433858931936482	24.723115543857986	1.7156334225875938	14.276438585880992	1.0698309853958423
ENSG00000224109	19.791427861827916	1.8151424102219322	25.272538051891253	1.6682433434963098	14.896915906293778	1.0329330063523983
ENSG00000203760	18.264188985983147	1.293806937377847	19.956379613859244	1.1365725771319475	12.980871898662565	1.0724699525633257
ENSG00000169689	18.273787841716718	1.2120988926008691	16.538386085001143	1.062041004551482	11.490259462660413	1.0218892677204865
ENSG00000116198	4.867215399193266	1.0118544579393294	8.248515667598719	1.0184578938690692	5.105493365175338	1.0253898801091907
ENSG00000154240	14.208318139886737	1.0417605791395834	19.32505842530437	1.2382359547317803	10.60930121095577	1.03319174925573
ENSG00000168944	8.479996258465013	1.0135177355412992	11.883930397285736	1.070428312663562	7.940603327440256	1.02351874109425
ENSG00000110318	16.951117359631837	1.1422441246643946	21.508709039138953	1.4020789826964803	14.208190661704752	1.0658295264273376
ENSG00000100629	14.314570000065201	1.0825673935021451	15.836146951052706	1.115046976496269	14.88577147975371	1.1653750652268207
ENSG00000141577	11.50652058677533	1.092699108436665	14.656259274321721	1.1181480864065878	10.567799394077019	1.0440846906314214
ENSG00000174799	11.40481947993702	1.0875033552596716	15.26550121103515	1.0687699003169004	10.994378417487416	1.0920758217755446
ENSG00000103995	11.64567805800387	1.0644999724558877	18.095496785628544	1.2377224595184384	11.790136701619119	1.1484573448544537
ENSG00000135315	12.592756122071576	1.111790721644343	16.677481045579952	1.286381664606525	8.515036114195496	1.0595847056416206
ENSG00000110274	10.021832513150745	1.0993747793104864	15.284743180116262	1.0508035282697565	5.294771389042438	1.0288380468376666
ENSG00000143702	12.868218455024968	1.0937225242679938	14.290026804296906	1.0805959163986654	11.002312200276826	1.0265125936335948
ENSG00000099814	12.266173374566483	1.040289676768426	13.465418215479357	1.0079764315441226	12.619734373979691	1.0741365992330894
ENSG00000174007	15.916307440433927	1.3127780158813005	22.669474762198334	1.3006763641272299	10.411341261194234	1.019739952268285
ENSG00000101639	14.873060206785757	1.1358205475957217	12.938294774094558	1.0577207205670658	9.828093758807528	1.0776619419379119
ENSG00000133393	12.031829602500324	1.1010810062745173	17.22264609395785	1.2096567083469407	4.407234752314894	1.0094021856965862
ENSG00000126001	9.176132135707023	1.0461229858799868	12.670757704421137	1.0489259657566288	6.123980645544279	1.0250133535492334
ENSG00000198707	10.776320226594764	1.0475285028635413	14.499471413644764	1.1118497579690831	7.238980059639466	1.0041788216971497
ENSG00000166004	9.067486861341944	1.0123350634646249	12.715462496836565	1.1212524268651476	8.928550541851683	1.0020860444159259
ENSG00000178404	19.060878722931964	1.2072786874215342	25.716184936311613	3.043356705374946	18.892379253202954	2.1865792799278854
ENSG00000135837	11.50220421265615	1.0249438730779887	19.66520980221124	1.1603563898060878	9.232348543889444	1.0046129926145
ENSG00000106477	10.458279344733484	1.1023547407915562	19.8977958842712	1.3259521083373589	10.060965403567273	1.021263114931189
ENSG00000213066	13.261321490324546	1.2741194966562555	19.04883197352522	1.191388193988365	7.3479110311705895	1.0285736590016097
ENSG00000164118	8.748978843804412	1.022655167681673	6.858290894568946	1.0106071456507653	9.237666568114063	1.126817295626748
ENSG00000138180	17.18674120908473	1.1105915556559915	21.153920951835858	1.0529880546192953	12.070417260299788	1.057795007750827
ENSG00000166037	8.876604447112074	1.0305722123019376	13.81860740780359	1.12104861002497	7.570727031124529	1.001505493439113
ENSG00000183137	9.177626759827323	1.0355285424127132	12.754069226179979	1.119562674986124	6.075105994097779	1.0688513983846388
ENSG00000182923	10.429891813527702	1.0735320840595441	15.402526982642863	1.046612663911426	8.203963579042002	1.051226576923538
ENSG00000011523	12.744200473277322	1.171612468088936	17.928585238777778	1.1751694866636806	7.750106954163968	1.0162642808844908
ENSG00000114107	11.641256666948573	1.05328798610024	15.105676213568268	1.049479823656914	10.042456643106771	1.0563579762275672
ENSG00000112877	13.879036179103018	1.0005806327969902	17.412877807005255	1.3425740324840638	6.953996319422682	1.0194408253265705
ENSG00000101624	11.54963394912766	1.0544314156996948	18.657765207475144	1.4232477067167912	7.706412606659674	1.0808548621031246
ENSG00000148019	9.956533051886678	1.0343856521868027	12.12035896970283	1.0119484668582426	7.576661766378826	1.003942762601062
ENSG00000173588	11.501831131580925	1.1294394659346103	13.689092140569688	1.1130652471739897	5.787107285066865	1.03604426141553
ENSG00000130695	11.791599464443365	1.0081626668975157	22.832681945010954	1.2627932802531363	11.870287396718508	1.0535681602654758
ENSG00000111860	13.570777264806312	1.0048670443804968	18.929642947908448	1.1294641175083155	12.583524618901617	1.08179473044951
ENSG00000121289	5.125557962736302	1.0265160559808049	11.139587389796771	1.029041795153218	7.516778971495471	1.0497289781501433
ENSG00000258890	9.660246993538243	1.0789101685778217	12.882248594519712	1.0428598753951757	11.463734388560704	1.1006641872427418
ENSG00000182504	12.823853412891442	1.0881820163352083	15.187346446648254	1.009013120795308	8.880906808876215	1.0736008573884013
ENSG00000134255	10.678827471976575	1.0105077974063457	15.547773445242356	1.120544447241159	9.170419491009362	1.0647818625835976
ENSG00000147869	18.867012257600194	1.3378874861723928	22.47765836035516	1.2171401493452643	19.938643812160002	9.802067904006625
ENSG00000167123	11.294223401907166	1.0012804615948927	23.07692218436796	1.1450858036475686	11.21358479381951	1.024181074665886
ENSG00000100422	13.816256986478166	1.1039973176135778	15.531256974769008	1.0160548151975868	9.568677850081356	1.0148038724567057
ENSG00000188452	20.872154354142367	1.5409533528947033	23.453787768188942	1.1036628987906816	15.32224872192419	1.336874892542578
ENSG00000223802	18.370706086407885	1.3869193322215858	25.19919492618707	1.6039532530609861	18.847425969927148	1.3777001575959533
ENSG00000143418	16.515330186322316	1.0386986007184862	19.592759992456983	1.056954721223592	16.283200637440583	1.1981659641306492
ENSG00000154227	20.449032782305117	1.8467823615760146	24.48426847582221	1.1174236358081746	18.39673011418463	1.2994628143968812
ENSG00000090661	14.104834093273283	1.009869993127325	19.024584209491042	1.0908239577759964	14.571937314334315	1.06455341125842
ENSG00000139624	8.012562617485047	1.038256548327387	12.938346217595777	1.0733142645593687	8.997360670137502	1.0406089435564065
ENSG00000172292	10.228698843002686	1.0133077393384118	16.8965988450649	1.0678041936328515	12.792346593667778	1.0554660239895421
ENSG00000113163	12.41495914642607	1.0963097710987797	14.948228910012544	1.0679805082364948	12.324152796813012	1.1468443746046277
ENSG00000198848	20.428416558109973	1.1809272327575933	25.216913077282683	1.3087521471419923	19.774904104612315	1.468870542475306
ENSG00000172831	18.488678753511103	1.1277667529856594	22.082508366963552	1.0292681148793628	17.861802156230713	1.2492997731773174
ENSG00000172828	19.016313797964212	1.1355682545902868	23.993610635165783	1.1500989571975624	16.61898098540765	1.0907219292193098
ENSG00000172824	15.009804633110338	1.059860679460907	21.448276729665054	1.228346526248745	15.541543007508674	1.34283656238299
ENSG00000159398	20.54444660254061	4.476697101887151	25.693912523094944	4.368841774394037	18.52068921164955	1.6698999374780892
ENSG00000177143	20.98510456567863	39.4797264200511	25.97423742545263	129.50909592453272	19.714631800545785	7.412386074892064
ENSG00000147400	10.242738634238632	1.0456193391492319	14.811833217689838	1.0429625322942901	9.180718881471147	1.0318712520799964
ENSG00000153140	13.723029332734958	1.0442390386963982	21.49613641695434	1.433081137690391	10.206995545093282	1.0197982632213742
ENSG00000087237	19.294695698618856	1.2649416382511975	23.345004583906007	1.3216936486924848	16.14158362487164	1.1353026762128828
ENSG00000163885	19.238886120333916	1.802848157145227	25.335034509924533	1.4704058141606071	16.953670975098287	1.2799165012287512
ENSG00000157330	18.874487364559002	2.520795203587077	25.798945508108783	4.93408004498228	17.74513143242189	1.3122967598993014
ENSG00000196118	16.543782609776883	1.281781421810376	21.83105501910886	1.0986631048687863	13.080319009198776	1.309404513073207
ENSG00000163263	20.154093801169328	1.9988027896431473	25.447144751583956	2.271517827993908	16.897379898874746	1.3969055654420057
ENSG00000160401	14.941038514689856	1.3427016154494027	23.140330866097393	1.1228093839581548	13.986909252057222	1.0949023127666564
ENSG00000156206	17.03444980317545	1.2497898212777074	23.786861271601396	1.4441124649141635	16.35958342456314	1.417735860738832
ENSG00000070761	14.534048571645066	1.125985841317342	10.44403597207326	1.0029759544558388	13.736545145263554	1.1593202280591717
ENSG00000272514	20.411606292430076	2.4462657302929016	25.9121877094358	8.741555551377024	15.179146300945472	1.3578513489832245
ENSG00000163689	17.450893274272087	1.2099763481450416	24.270092825592645	1.725277672159826	11.982451018178292	1.027876793377164
ENSG00000154479	19.977861851956426	1.6237710926601314	25.734883347486335	3.250255346170239	12.45600171478452	1.004509442714312
ENSG00000163075	17.3730521116547	1.1988337954372676	24.050460710435285	1.2906558656015337	15.478047678029375	1.0035265418189823
ENSG00000158023	13.116171022801566	1.0241527985571628	21.830741271178457	1.090323897642157	12.37508515516803	1.0377241811505296
ENSG00000179902	20.44838047529137	1.6772357799611477	25.74454356949374	2.0823923129888366	18.153839139175048	1.1752109039714151
ENSG00000159079	15.772628417827468	1.2122734453520103	14.965749059345365	1.0833793019246831	9.269359029746543	1.0753463597381023
ENSG00000197826	19.312256151499152	2.5822136767207855	25.604348098900907	4.958340676214235	16.38407192624416	1.213194635959198
ENSG00000137691	16.50834790426397	1.1643750341799104	24.22072248432552	1.7271291752731828	13.049191877749848	1.0628504274109927
ENSG00000163001	9.542364324853565	1.0093028099638959	16.105758060548	1.023831904842309	10.54623824360337	1.063081566535411
ENSG00000160226	10.938605584031288	1.028191152677765	10.95087174051183	1.020849624531827	8.937349151572956	1.0615364574866515
ENSG00000156172	11.906114082097067	1.1844734720560812	14.312073709114694	1.1087238554190832	10.143972821409514	1.1662508301148444
ENSG00000197748	19.33003965339779	1.3174122625724491	24.76828716282767	1.714744631614487	14.69010931171083	1.1065894173976283
ENSG00000206530	15.105984954407939	1.288381377088907	16.451012693507078	1.1783574380143758	10.885231800510299	1.113105051173395
ENSG00000213085	17.33463884301312	1.3317071644534426	24.512987491447852	1.3339434164085795	16.42638218711554	1.3086481652047746
ENSG00000171811	19.204829133199	1.8596081851275525	24.963409195210033	1.6075956205580544	12.891717990289035	1.2276643195021197
ENSG00000165164	19.962711858789188	1.2897314270881886	24.930276677070975	2.1007333984679715	16.47187020405624	1.3518354730987872
ENSG00000166596	19.026439167651223	1.357637721115365	24.590085040585034	1.455527889735398	15.741759455364612	1.0314515445785575
ENSG00000172361	20.062628208100623	2.1202396877376386	25.551533651705444	2.696057758710387	12.057375629890199	1.0182059316030665
ENSG00000188596	18.22673019523203	1.5181965163400617	23.055326733830302	1.4156710028376702	14.531284015407687	1.1965071242437246
ENSG00000243710	18.96571491242725	1.5275420346778135	25.117361522400344	2.3564827162782724	14.96220706777694	1.2021108556881088
ENSG00000120051	18.295260863458115	1.532548957626194	24.20174653139374	1.9525619097549192	11.071061306481388	1.0258416850153917
ENSG00000089101	18.096527537859835	1.0267020211216515	25.178836795087886	1.6412615276964577	18.591015408714878	1.4269817259316027
ENSG00000181378	18.99338799950909	1.7593021021785105	25.102989349553653	1.868824642537232	15.354488865881878	1.273498031246011
ENSG00000105792	14.567442430950639	1.1785448077916951	21.24883562127365	1.3188950100875454	18.094048438833813	1.8845856967801293
ENSG00000156042	17.624702511744132	1.3316091999085924	21.26762509073911	1.2145921676511813	14.431975389986027	1.2710677519630293
ENSG00000186710	18.53007943318515	1.3689119871463682	24.044259942791722	1.3463366948488975	16.25626932510771	1.1654939012773504
ENSG00000142609	17.09794990968135	1.4433512211757025	24.448641721082236	1.5934177745740123	14.342522275709202	1.0126264893367947
ENSG00000188523	19.705587841388798	1.9989975874820873	25.47570884962699	2.3019456166215004	17.92555469560347	1.469336719124617
ENSG00000183833	19.533735342331656	1.5902545132133359	23.212029898201592	1.3854082227575728	13.45119631597564	1.0820033152807078
ENSG00000114656	15.411154385340797	1.149564780745362	24.110302595845376	1.3504356028933147	10.373952945550009	1.0422190905564772
ENSG00000204711	19.68489600366842	1.3069719689280506	24.414083496262297	1.0332134638768977	19.129559462262538	1.6811863651769867
ENSG00000164323	8.97107565606758	1.0215908725421892	14.059981837867472	1.1321348466715306	7.655361685066239	1.0097411605153002
ENSG00000231256	17.898955821182852	1.6880340773307585	25.945609131682183	37.06508688194951	12.274767396888095	1.0429879858339874
ENSG00000283361	18.188405171279282	1.589016164320101	25.242571367071108	2.012311886980327	14.820314961631906	1.0117230076723474
ENSG00000206113	17.766909192638888	1.1457152720536607	25.351297379581016	2.680770817582859	13.798636392606177	1.151702061434087
ENSG00000243649	20.88183264146099	1.9479875916729439	25.90995237320402	2.0352513818121523	18.376648439665644	1.2592916294699632
ENSG00000136698	19.71195065711828	1.1272158503127911	25.02122150713655	1.3617185427156302	18.427930981903398	1.118122689888871
ENSG00000152093	18.12512063479939	1.1988801155794029	23.694037973123667	1.1221483384833602	19.07359446599555	3.4264185960737406
ENSG00000197766	16.98518732536273	1.0169406565080887	20.740504130807512	1.0470390403620944	17.350770723598526	1.2508289041644092
ENSG00000153774	9.615532776410715	1.0175306700998041	10.772883873107073	1.0429962965084691	8.765621247877847	1.028041462887193
ENSG00000000971	20.429439897140767	1.5407767046055338	24.278795866726824	1.2287416159019162	19.36811330415344	1.6401592201593052
ENSG00000244414	20.983005750269342	3.7894379787458266	25.97983802129483	3.679358327953645	19.989149891679453	5.678462056880643
ENSG00000080910	20.97383525974348	5.4978391501946	25.997631816724297	7.400644487718197	19.995184746062204	11.166543460887365
ENSG00000116785	20.975261960756963	9.275208620714885	25.98252404973612	9.353095822374025	19.95933942953883	5.6302735667145045
ENSG00000134365	20.875482122624216	7.803577736481963	25.984404694295723	17.272786436651643	19.956262747915293	9.593357519584247
ENSG00000134389	20.993133964361085	34.01158270717092	25.995744201675144	22.629658292406596	19.993399780489938	16.314364321284476
ENSG00000205403	20.58269682368769	1.6292508194350284	25.205940996823557	1.3362785673626714	18.9069402231582	1.58217247428469
ENSG00000172757	12.199803546367832	1.04912402098236	21.73954693398209	1.224738765805434	8.09409673178238	1.006512423930762
ENSG00000165410	16.24884536929161	1.087754937239576	23.271899146609766	1.2350643595636799	14.22557558315404	1.1108248131761478
ENSG00000003402	14.093910629575209	1.095067032206067	19.674215035030784	1.0773011007433575	10.315318059762067	1.0062630441417157
ENSG00000126759	20.377345416397304	1.239883786333686	25.791716646809192	1.6135446997365708	18.64535080880889	2.1324040968715723
ENSG00000001626	19.338116706830608	1.0731391344294783	25.76135902490544	1.6837707826121935	18.330971811872747	1.0954865725656673
ENSG00000135346	20.93991725230628	1.9505496219103142	25.99797626769462	14.903388345148793	18.01286881202853	1.0028552141766052
ENSG00000164430	14.904390411547896	1.0669020999180259	22.204895305277166	1.288522438056681	10.887802706842573	1.0152788259884526
ENSG00000267631	14.9572558200771	1.1496517788602094	24.859338873892348	3.2021457034712997	14.519197438589169	1.004288283245318
ENSG00000104818	18.185293978443887	1.0588299396704277	25.26201574949497	3.540983765143906	18.518296570492833	3.3422997919283213
ENSG00000104827	17.338324141474285	1.6224179809191224	24.164647036472566	1.3720453804164008	19.28567613397815	1.6255258179987788
ENSG00000189052	19.77847435615847	1.5647163279803693	24.519107691943393	1.1204149946745998	17.838953414147824	1.0580203084543693
ENSG00000196337	15.241604669693077	1.1667738995056314	21.376694607495423	1.0367324453597224	17.513031482893805	1.6526130493063809
ENSG00000213030	18.938039882568493	1.377205794327765	21.099450566116435	1.1329575264813856	19.53161142962201	1.8448688600805414
ENSG00000163320	8.5948466705254	1.0127672990761487	6.4033993131244085	1.001910941098919	5.824054666621904	1.0043931618019049
ENSG00000143375	16.71474057429793	1.099071367664186	21.053472923620046	1.0744184550173006	13.667841281658747	1.0867665738734644
ENSG00000128849	15.461922442307431	1.0567144501183048	20.874944268992163	1.1360216460375472	14.680867364249707	1.0073099485465533
ENSG00000138028	15.321534386543782	1.082130872704854	23.326425687586184	1.3329259101880724	13.793598477158929	1.0682776377058825
ENSG00000100532	10.041020749022026	1.1017440535080532	12.061287372340114	1.0529088088743868	8.18773377978953	1.0221545179117058
ENSG00000138135	17.852885342170563	1.4607529248807214	20.52860101571031	1.0984078094750753	14.642404289456746	1.0569188978169015
ENSG00000128965	15.897337618456515	1.0597719053522168	24.750595347906962	1.452104808701141	12.681272240435874	1.0776702300351537
ENSG00000143942	15.639882969597656	1.1461673195614863	16.112294446490584	1.094897294046099	15.195916948439606	1.2798891175169782
ENSG00000136457	17.67859894793564	1.3442701086932678	22.579074828166352	1.04588816283284	17.868229477993722	1.0522435538652941
ENSG00000100399	15.394754754534407	1.152835740889638	22.398557708452014	1.2721343258040712	17.253895307079997	1.2237752055029412
ENSG00000167670	13.359296067154116	1.0459557662764416	16.02905599002352	1.0165196188623218	10.280481203401214	1.054456455167087
ENSG00000159259	15.92785338962886	1.0161114467665784	22.727217501384256	1.4602876387422539	11.417565075865529	1.0825722133959788
ENSG00000198824	11.014787148453436	1.0142610197879358	11.546360625581475	1.0673512363356559	10.381551092412025	1.065904129566804
ENSG00000070748	13.965446186434535	1.120813965056431	23.220623533406123	1.2413905170668584	16.32080113848245	1.7788342142103435
ENSG00000172586	8.295717821274561	1.0036638236743372	13.446965032749748	1.0369099269264483	8.65355998055456	1.0117823120212457
ENSG00000250479	16.06261772175589	1.079343783944376	22.471633987579022	1.0040915870340261	14.99706140738852	1.0569494646377728
ENSG00000106153	17.55870120318889	1.1490490433794969	18.385600250189885	1.0280647611140021	9.131002714678814	1.0242903486712485
ENSG00000106554	14.97979263921572	1.110471207020462	21.917542526055012	1.1493741174431569	9.751590940316945	1.0583667900021319
ENSG00000163528	15.083464415121316	1.1376779573083222	17.08955955530965	1.0990702311044847	8.112775084309671	1.0038913041396877
ENSG00000125611	11.026378711904547	1.070466521089343	14.422205188338019	1.0944219160785416	8.627936655581864	1.0195366363715037
ENSG00000159685	17.370079390209124	1.2683939855067197	19.171039306796303	1.066721935683601	17.16847226377827	1.251752401078771
ENSG00000170791	13.028581002359537	1.0926208760809104	11.803581191026618	1.0312538416414367	8.033519141494375	1.057369691923884
ENSG00000153922	11.972894181310982	1.0492301930225925	13.4889560446431	1.0281386490889592	14.783931923894697	1.228561342674198
ENSG00000131778	10.940997251301532	1.0601094205016939	16.34251686333219	1.0137906498511313	15.724770866944295	1.621222526601107
ENSG00000173575	8.540890131726265	1.0120370342906193	11.546797066458222	1.041174447364531	13.698011538274441	1.182329893461582
ENSG00000170004	9.3216115495489	1.0136104103597865	13.469991632789306	1.010609353586844	10.924857511196423	1.0361906156860483
ENSG00000111642	9.912075733633465	1.0367165487088428	7.875007196938608	1.005903815960556	10.550382509606091	1.080148282987151
ENSG00000116254	19.006356106688614	1.0278436037497485	24.763274123600517	1.21011281941746	18.751442294675577	1.1573933132217302
ENSG00000124177	10.598165291852888	1.0129603029384684	10.163016022530606	1.0014188114860072	8.702316036194443	1.0239324865428474
ENSG00000171316	10.225467119521932	1.0219275790774125	17.625341330715486	1.1555909603074352	10.452282656902616	1.0523450449577676
ENSG00000100888	19.18206165313984	1.4580656333319906	11.263347286786578	1.0560486079715445	6.113326225892843	1.0235037437291457
ENSG00000177200	13.034536309259591	1.175809586965475	9.784513691142257	1.013110229599532	10.050146461176945	1.0486075687907208
ENSG00000016391	18.054728430112576	1.24779890233984	22.967967897688652	1.0968845604009896	16.24759560927246	1.1637708321408962
ENSG00000149554	14.34891942265805	1.1194331245582665	15.164037228224762	1.0727686142532475	11.587396435440041	1.001303875299326
ENSG00000183765	15.485478156215438	1.139249713211804	14.20384353949007	1.131674314715078	14.808630016588388	1.2007106049914589
ENSG00000085872	10.232786153165497	1.0074511124196026	12.153803118851863	1.0806396073398263	10.896028487075723	1.0678492749033266
ENSG00000072609	17.779850440311915	1.1437981109199504	17.731257674011747	1.175581608698099	9.77714386808951	1.0284479692418675
ENSG00000100604	18.655437676251857	1.10104640053297	24.218883561631806	1.0466871019014217	19.976369700623238	1.9980705784088293
ENSG00000089199	20.736215272894537	1.3122525629938324	25.456782665318467	1.1920752695154493	19.96419286906278	1.81577589135717
ENSG00000133048	20.059108060897312	1.2778367268918183	23.84897022718804	1.1502668672547007	17.927686640955788	1.074674172265318
ENSG00000064886	18.98215374986726	1.172058912027933	22.39291681177777	1.0749449331371297	16.83825426033569	1.0239831175986622
ENSG00000134216	20.96486316551316	6.471772072390268	25.974827666225035	4.251036460638652	19.378582155134744	1.5625854091743754
ENSG00000204116	14.872721665136357	1.2549743177397028	13.08114193681898	1.0734467138440706	12.30598600275504	1.1030467833241226
ENSG00000109220	14.969268117593677	1.110690118010757	19.964503358523082	1.1822614317881985	7.858562722633814	1.0469193121279239
ENSG00000177830	13.284868049773925	1.1455818445365593	15.60438254915285	1.0375147644813572	9.787054675895073	1.0247064262749903
ENSG00000133063	20.135213343698233	2.0592684908800143	24.77618320024234	1.3735571724652533	17.668465416263988	1.0040834035656547
ENSG00000110721	10.46381829041229	1.0057679529348653	16.405110767603002	1.0841032412451281	7.874135761302018	1.0090902127046277
ENSG00000100288	13.274712982321004	1.0153877502573618	16.399982816439195	1.1039991611358817	11.612857107112843	1.2212146774654
ENSG00000134121	17.67495626192764	1.08939469760237	24.042487627186528	1.2798208313333586	17.41782221217305	1.0182528370547934
ENSG00000188419	13.753005178641228	1.2144315825353669	12.763224832458903	1.074966818903634	5.709844333539147	1.0044790279604494
ENSG00000203668	14.09973282776866	1.1463302212782758	14.436666578942404	1.017773178349023	9.601053344412815	1.0454176211754609
ENSG00000131165	9.88010616036086	1.0024026642243418	16.31323262871615	1.1368731729903478	8.312419758111746	1.0212890183975696
ENSG00000255112	10.091829706725783	1.0145739323381815	23.883678445428902	1.4008699264545692	6.443022417957956	1.0365684655751293
ENSG00000130724	10.81238543327367	1.0488321746634375	20.587871708488535	1.1942723672479205	10.488084118151821	1.0611265435523445
ENSG00000083937	14.832658136454228	1.1440432985865916	10.505775654022734	1.04959077148456	7.962691484878243	1.0263724583843317
ENSG00000115561	11.137685673538707	1.0641142283620402	12.473742683063142	1.0188517456969617	6.618469851305638	1.0088990661903647
ENSG00000254505	18.972472365057307	1.1124102932190418	12.89442114268258	1.0089247378842483	13.455232681175243	1.2596658378315098
ENSG00000101421	12.055335386555514	1.0563545505464826	14.51888299427068	1.0000488649858452	10.141380284812046	1.0102336533040037
ENSG00000164695	13.802759738122534	1.0751110455197093	18.328746227339934	1.0020319180014003	12.644619733936079	1.0632270049134895
ENSG00000086065	9.882578418398065	1.0252815791866314	8.845214613545345	1.008895016656027	6.0308079596818	1.0168035179004302
ENSG00000176108	9.479688799847247	1.0310405032309866	16.343927467346987	1.0792786548538729	10.673682396555424	1.0416520751760676
ENSG00000147457	15.593829337000837	1.1342353792145599	13.034515208451117	1.048767657988082	11.152778008792064	1.0013837495467233
ENSG00000128656	19.795493297388994	1.3934853071841322	25.136641750975034	1.8042880938648156	17.94945082690617	1.41927026085458
ENSG00000106069	17.98658199284933	1.2306883100309094	24.466085106558573	1.7799216973374168	13.961717700241008	1.1642051910386988
ENSG00000154645	18.99947344131674	2.277921172194773	24.191967290055633	1.43580070155368	17.27664686457296	1.3142252977638067
ENSG00000110172	13.352145812688793	1.0898276022899358	9.051608896228814	1.0449909239826645	9.596006584572233	1.0858859993482872
ENSG00000187446	15.920557976388023	1.1089307393643935	17.54135277643998	1.0688275780689545	12.627108576308002	1.1119980852300317
ENSG00000166869	19.81792452755706	1.1568633955153056	24.28220320223314	1.0537221337903018	18.441954449458084	1.2825306741375693
ENSG00000123989	12.323549730069715	1.0372448313440377	17.443216368329416	1.0047782295225163	11.719718418298546	1.0305853788777788
ENSG00000033100	9.36620457269227	1.014765932602311	13.567885101069482	1.0144213352482023	9.848084274806558	1.026132348947009
ENSG00000111666	15.235736781425707	1.1534464382814156	17.725871209818546	1.08228727878873	14.25960341252477	1.1346990618842099
ENSG00000104472	9.598906515695782	1.0088427623198828	12.582497563190977	1.0301636513881471	10.488498173057176	1.0713380488032673
ENSG00000090539	18.20838022624196	1.1009745440961536	24.54061854767604	1.4421691141687236	17.33901785092502	1.2672030039249151
ENSG00000101938	20.076056654303766	1.192256262809152	20.04104517584589	1.0542671534629715	15.442955419001906	1.1406708144852704
ENSG00000054938	20.762672997779134	2.038685594013501	23.29526558746567	1.109678042807154	17.46717144921856	1.1625046482406098
ENSG00000166664	15.993140114439116	1.4514661451377582	20.43285722316525	1.16089343540094	17.708309787217097	1.3440637751852638
ENSG00000168539	19.420261742418965	1.017473478774461	24.883963812028053	1.0473255476422942	19.368368578654685	1.4514681379897798
ENSG00000181072	20.019086002668352	1.5980752942871763	23.444100127611005	1.0060403581887978	17.465020340492586	1.2646863209853705
ENSG00000133019	16.982568939418325	1.0139837401532514	20.822985328293335	1.0003384991820574	11.344493055265103	1.0162257249803208
ENSG00000180720	17.16083281822857	1.2614687811029337	23.489555485065587	1.248416848120987	19.435879338696797	2.1385296905839444
ENSG00000184984	14.523860186287385	1.4557586863066183	21.947758566416347	1.3465364594465947	12.520223246545322	1.117819162044871
ENSG00000138435	17.154457050462437	1.2906313133331886	25.93580320909239	4.59256415839306	16.542956548350084	1.3067547044194094
ENSG00000129749	14.665136933117811	1.2508134587921498	25.244987417586227	2.4575840813634238	9.171587228832442	1.0631776534783113
ENSG00000120903	20.41321553759873	3.049940005266943	25.610671019661996	2.1407264934796166	19.921028127312404	4.010397897202364
ENSG00000080644	20.324128395604028	1.532766236649367	23.49617905238854	1.1560786125332656	19.784848065685896	1.4917390587691568
ENSG00000101204	20.086934415076453	1.547114897097488	25.850252417828166	2.699451405116815	18.656201402193524	1.2334477292361723
ENSG00000169684	13.74347741874625	1.0596583865910785	18.49549584527286	1.3425162885220436	17.600073889125472	1.9935504350485804
ENSG00000147434	17.389408606112298	1.1853507878030627	22.57286432957527	1.3538195088952913	17.602100106688738	1.9520359929791944
ENSG00000175344	13.188789384893372	1.0009650969083386	18.687812850917886	1.0155061465142121	18.534759909275014	2.798828181510297
ENSG00000174343	19.085680629644404	1.0546146467024768	24.490459122725554	2.1065102500545945	17.547104353569438	1.0836314287146913
ENSG00000170175	11.99317560808622	1.027685072326589	24.949642400287733	1.5757719335278275	10.35183106682648	1.0996258487225548
