Gene	geo_Z	gtex_Z	tcga_Z	geo_row_sums	gtex_row_sums	tcga_row_sums	geo_percentile	gtex_percentile	tcga_percentile	z_mean	percentile_mean
ENSG00000118971	0.769293945636264	1.16308146898858	0.98582304638929	6226	11026	12409	50.2339841858964	63.4334368887355	56.3558744720469	0.769293945636264	50.2339841858964
ENSG00000118972	-0.128447028936005	-0.746187620436554	-0.784743492611212	2739	42	12	22.099402936905	0.241629271660338	0.0544983877560289	-0.128447028936005	22.099402936905
ENSG00000118985	2.35701077677684	1.03758144326344	0.915268890523657	12393	10304	11915	99.9919315797967	59.2797146473363	54.1123575094237	2.35701077677684	99.9919315797967
ENSG00000118997	-0.83000830100639	-0.750359366444038	-0.779316249852317	14	18	50	0.112957882846539	0.103555402140145	0.22707661565012	-0.83000830100639	0.112957882846539
ENSG00000119004	-0.806322562646582	-0.422355836605617	-0.552800275757391	106	1905	1636	0.855252541552364	10.9596133931653	7.42994686407194	-0.806322562646582	0.855252541552364
ENSG00000119013	1.09754738486186	2.20497503435768	2.16253496982441	7501	17020	20648	60.5212199451347	97.9173858014038	93.7735591988737	1.09754738486186	60.5212199451347
ENSG00000119041	-0.444342691626046	-0.623642581466715	-0.180462858061633	1512	747	4243	12.1994513474262	4.29754918881602	19.2697216040692	-0.444342691626046	12.1994513474262
ENSG00000119042	-0.772853584529463	-0.658059486028457	-0.678198147923434	236	549	758	1.90414716798451	3.15843976527442	3.44248149325582	-0.772853584529463	1.90414716798451
ENSG00000119048	1.89436651772712	2.18498541807182	2.19552689291137	10596	16905	20879	85.4929804744231	97.2557818432862	94.8226531631773	1.89436651772712	85.4929804744231
ENSG00000119121	-0.81584834872607	-0.742537342680006	-0.766605076022274	69	63	139	0.556720994029369	0.362443907490507	0.631272991507335	-0.81584834872607	0.556720994029369
ENSG00000119125	-0.222932528697411	-0.474676484449477	-0.518380130891769	2372	1604	1877	19.138292722285	9.22793694626625	8.52445615150552	-0.222932528697411	19.138292722285
ENSG00000119138	0.393411576013232	1.26824423292723	1.02552761183594	4766	11631	12687	38.4540906890431	66.9140490162237	57.6184204550615	0.393411576013232	38.4540906890431
ENSG00000119139	0.841638429104806	-0.485453494968811	-0.786028892212003	6507	1542	3	52.5012102630305	8.87124611667242	0.0136245969390072	0.841638429104806	52.5012102630305
ENSG00000119147	-0.622243183002426	-0.0630642117110662	-0.433543757239571	821	3972	2471	6.62417298692916	22.851225405592	11.2221263454289	-0.622243183002426	6.62417298692916
ENSG00000119185	0.898535691903909	1.03845055701499	-0.0623489169667382	6728	10309	5070	54.2843311279651	59.3084800368197	23.0255688269222	0.898535691903909	54.2843311279651
ENSG00000119203	0.010320503411128	0.0631311050153217	2.06455895580857	3278	4698	19962	26.4482814264967	27.0279599585778	90.658068032154	0.010320503411128	26.4482814264967
ENSG00000119227	-0.822027236993846	-0.60991058419208	-0.665486974093391	45	826	847	0.363078909149589	4.75204234265332	3.84667786911304	-0.822027236993846	0.363078909149589
ENSG00000119231	-0.655712161119546	0.0683457875246766	0.686896228116478	691	4728	10316	5.57527836049701	27.2005522954781	46.8504473409328	-0.655712161119546	5.57527836049701
ENSG00000119242	0.0468789256621353	0.114234993606999	-0.343708607362075	3420	4992	3100	27.5939970953687	28.7193648602002	14.0787501703075	0.0468789256621353	27.5939970953687
ENSG00000119280	-0.197187160915011	1.17629199801228	1.05737695749998	2472	11102	12910	19.9451347426174	63.8706708088828	58.6311821608611	-0.197187160915011	19.9451347426174
ENSG00000119283	-0.833355198818102	-0.752966707698716	-0.757321634461006	1	3	204	0.00806842020332419	0.0172592336900242	0.926472591852491	-0.833355198818102	0.00806842020332419
ENSG00000119285	-0.43945107174739	-0.216549700236411	0.329840783452345	1531	3089	7816	12.3527513312893	17.7712576228282	35.4966165584268	-0.43945107174739	12.3527513312893
ENSG00000119314	0.695147286422953	1.18828576778379	1.97643767206546	5938	11171	19345	47.910279167339	64.2676331837533	87.8559425950316	0.695147286422953	47.910279167339
ENSG00000119318	1.65107279218344	2.26737740171963	2.35705877607743	9651	17379	22010	77.8683233822817	99.98274076631	99.959126209183	1.65107279218344	77.8683233822817
ENSG00000119321	0.189250809498804	-0.471026206692929	-0.0966262396544949	3973	1625	4830	32.055833467807	9.34875158209642	21.9356010718016	0.189250809498804	32.055833467807
ENSG00000119326	0.623060256632235	0.931375742822908	1.08222801644861	5658	9693	13084	45.6511215104083	55.7645840524681	59.4214087833235	0.623060256632235	45.6511215104083
ENSG00000119328	0.170714144695477	-0.485627317719123	0.350978465776462	3901	1541	7964	31.4749072131677	8.86549303877574	36.1687633407512	0.170714144695477	31.4749072131677
ENSG00000119333	0.519563878146989	1.72939598950451	1.82618874095079	5256	14284	18293	42.4076165886719	82.1769646761017	83.078250601753	0.519563878146989	42.4076165886719
ENSG00000119335	2.2128367171954	2.26789886997056	2.35805853132249	11833	17382	22017	95.4736162659351	100	99.990916935374	2.2128367171954	95.4736162659351
ENSG00000119383	1.42039429685315	2.05548746908951	2.10369223254376	8755	16160	20236	70.6390188801033	92.9697388102635	91.9024478859167	1.42039429685315	70.6390188801033
ENSG00000119392	0.0736541081558307	0.302658854945022	1.87517674795871	3524	6076	18636	28.4331127965144	34.9557013001956	84.6359961851129	0.0736541081558307	28.4331127965144
ENSG00000119396	1.73062597863106	2.24408515317784	2.32963691792722	9960	17245	21818	80.3614652251089	99.2118283281556	99.0871520050865	1.73062597863106	80.3614652251089
ENSG00000119397	-0.225764519153475	-0.613213216448005	0.221153106096583	2361	807	7055	19.0495401000484	4.6427338626165	32.040510468232	-0.225764519153475	19.0495401000484
ENSG00000119401	2.35701077677684	-0.445300439646778	-0.408692698290947	12393	1773	2645	99.9919315797967	10.2002071108043	12.0123529678914	2.35701077677684	99.9919315797967
ENSG00000119402	0.333682322758065	-0.311630744656982	0.690323960385254	4534	2542	10340	36.5822172018719	14.6243240133471	46.9594441164449	0.333682322758065	36.5822172018719
ENSG00000119403	0.533208923071661	-0.11660161880711	0.313844699531392	5309	3664	7704	42.8352428594481	21.0792774134162	34.9879649393705	0.533208923071661	42.8352428594481
ENSG00000119408	0.550973226841516	0.375838232826302	1.48427244714042	5378	6497	15899	43.3919638534775	37.3777470946957	72.2058222444253	0.550973226841516	43.3919638534775
ENSG00000119411	-0.601646888776507	0.0664337372712465	0.491943955329862	901	4717	8951	7.26964660319509	27.1372684386147	40.6512557336845	-0.601646888776507	7.26964660319509
ENSG00000119414	1.30788703964406	2.1950671375899	2.30107248235409	8318	16963	21618	67.1131192512506	97.5894603612933	98.178845542486	1.30788703964406	67.1131192512506
ENSG00000119421	1.92088424654299	2.19732683334396	2.03042445529868	10699	16976	19723	86.3240277553655	97.6642503739501	89.5726418093465	1.92088424654299	86.3240277553655
ENSG00000119431	0.512870082523565	0.398956658617775	1.07680077368971	5230	6630	13046	42.1978376633855	38.1429064549534	59.2488305554294	0.512870082523565	42.1978376633855
ENSG00000119446	-0.654939800086074	-0.361517873996477	0.0996114327329125	694	2255	6204	5.59948362110699	12.9731906570015	28.1756664698669	-0.654939800086074	5.59948362110699
ENSG00000119457	-0.650305633885242	-0.659623890781263	-0.74832383725547	712	540	267	5.74471518476682	3.10666206420435	1.21258912757164	-0.650305633885242	5.74471518476682
ENSG00000119471	0.811773802477223	1.34055449705695	1.70550400065432	6391	12047	17448	51.5652735194449	69.3073294212404	79.240655797266	0.811773802477223	51.5652735194449
ENSG00000119487	2.21232180983975	1.4705739142902	1.78762675292707	11831	12795	18023	95.4574794255285	73.6106316879531	81.8520368772424	2.21232180983975	95.4574794255285
ENSG00000119508	-0.406754454663743	-0.398020651561961	-0.360418802172356	1658	2045	2983	13.3774406971115	11.7650442986998	13.5473908896862	-0.406754454663743	13.3774406971115
ENSG00000119509	-0.815333441370422	-0.753140530449028	-0.565082983053837	71	2	1550	0.572857834436017	0.0115061557933494	7.03937508515373	-0.815333441370422	0.572857834436017
ENSG00000119514	-0.693557851759673	-0.324319805429745	-0.323570680283018	544	2469	3241	4.38922059060836	14.2043493268899	14.7191062264408	-0.693557851759673	4.38922059060836
ENSG00000119522	-0.336469600617792	-0.651454221516607	-0.408549876113081	1931	587	2646	15.580119412619	3.37705672534806	12.0168945002044	-0.336469600617792	15.580119412619
ENSG00000119523	1.65287496792821	0.353936566287012	1.82661720748439	9658	6371	18296	77.924802323705	36.6528592797146	83.091875198692	1.65287496792821	77.924802323705
ENSG00000119535	0.467300781548718	-0.288859964366132	0.00720548365383489	5053	2673	5557	40.7697272873971	15.3779772178115	25.2372950633544	0.467300781548718	40.7697272873971
ENSG00000119537	0.248722609076147	1.17472759325947	0.241433855353506	4204	11093	7197	33.9196385347749	63.8188931078127	32.6854080566783	0.248722609076147	33.9196385347749
ENSG00000119541	1.57538141090319	1.79006012936334	2.11040487490344	9357	14633	20283	75.4962078425044	84.1847888620412	92.1158999046278	1.57538141090319	75.4962078425044
ENSG00000119547	-0.787785897843255	-0.734193850665038	-0.726472044042025	178	111	420	1.43617879619171	0.638591646530894	1.90744357146101	-0.787785897843255	1.43617879619171
ENSG00000119559	0.185646458009268	-0.485105849468187	-0.35470591505773	3959	1544	3023	31.9428755849605	8.88275227246577	13.7290521822063	0.185646458009268	31.9428755849605
ENSG00000119574	-0.44331287691475	-0.570452819871295	-0.316286749211869	1516	1053	3292	12.2317250282395	6.05799102519848	14.9507243744039	-0.44331287691475	12.2317250282395
ENSG00000119596	0.325958712423345	0.0233256951939129	0.451525278993882	4504	4469	8668	36.3401645957721	25.7105051202393	39.3660020891049	0.325958712423345	36.3401645957721
ENSG00000119599	-0.522866063362364	-0.739930001425328	-0.732184931156651	1207	78	380	9.7385831854123	0.448740075940628	1.72578227894091	-0.522866063362364	9.7385831854123
ENSG00000119608	-0.833097745140278	-0.753488175949651	-0.785886070034137	2	0	4	0.0161368404066484	0	0.0181661292520096	-0.833097745140278	0.0161368404066484
ENSG00000119614	-0.833612652495926	-0.753488175949651	-0.783315270832555	0	0	22	0	0	0.099913710886053	-0.833612652495926	0
ENSG00000119616	-0.27056145909485	-0.362734633248659	0.871993770630365	2187	2248	11612	17.64563498467	12.9329191117248	52.736273218584	-0.27056145909485	17.64563498467
ENSG00000119630	-0.720847941609016	-0.14702060011168	-0.395838702283038	438	3489	2735	3.53396804905599	20.0724887814981	12.4210908760616	-0.720847941609016	3.53396804905599
ENSG00000119632	1.3609224972758	1.76711552632218	0.854283820575024	8524	14501	11488	68.7752138131354	83.4253825796801	52.1731232117717	1.3609224972758	68.7752138131354
ENSG00000119636	-0.745048587324472	-0.72863152265506	-0.761749121974842	344	143	173	2.77553654994352	0.822690139224485	0.785685090149416	-0.745048587324472	2.77553654994352
ENSG00000119638	0.265199644456883	0.99429957843579	0.137887776400907	4268	10055	6472	34.4360174277876	57.8471982510643	29.3927971297516	0.265199644456883	34.4360174277876
ENSG00000119640	-0.446917228404286	-0.5984382826715	-0.413977118871976	1502	892	2608	12.1187671453929	5.13174548383385	11.8443162723103	-0.446917228404286	12.1187671453929
ENSG00000119650	0.971652536405923	-0.0795773729906899	-0.483817163848281	7012	3877	2119	56.5757624657092	22.3046830054079	9.6235069712521	0.971652536405923	56.5757624657092
ENSG00000119655	2.08076298047169	2.04001724431175	2.23180372608925	11320	16071	21133	91.3345167016298	92.4577148774594	95.9762023706799	2.08076298047169	91.3345167016298
ENSG00000119661	-0.827176310550326	-0.751402302945909	-0.771032563536109	25	12	108	0.201710505083105	0.0690369347600966	0.49048548980426	-0.827176310550326	0.201710505083105
ENSG00000119669	0.264942190779059	1.71618546048082	1.41500369087558	4267	14208	15414	34.4279490075843	81.7397307559544	70.0031790726191	0.264942190779059	34.4279490075843
ENSG00000119673	2.05553252004494	0.155083339930279	-0.0133609099588192	11222	5227	5413	90.5438115217041	30.0713381659188	24.583314410282	2.05553252004494	90.5438115217041
ENSG00000119681	-0.245330998668098	0.405909568630249	0.457952276997836	2285	6670	8713	18.4363401645958	38.3730295708204	39.57037104319	-0.245330998668098	18.4363401645958
ENSG00000119682	0.0386404079717674	0.11336587985544	0.837859270120473	3388	4987	11373	27.3358076488624	28.6905994707168	51.6508469957764	0.0386404079717674	27.3358076488624
ENSG00000119684	-0.82099742228255	-0.744275570183124	-0.42897344754787	49	53	2503	0.395352589962885	0.30491312852376	11.367455379445	-0.82099742228255	0.395352589962885
ENSG00000119685	-0.644126745617466	-0.721678612642586	-0.71547473634637	736	183	497	5.9383572696466	1.05281325509147	2.2571415595622	-0.644126745617466	5.9383572696466
ENSG00000119686	-0.289098123898177	-0.55950198660165	-0.715760380702101	2115	1116	495	17.0647087300307	6.42043493268899	2.24805849493619	-0.289098123898177	17.0647087300307
ENSG00000119688	2.22828393786484	0.793881947326251	-0.475533477532073	11893	8902	2177	95.9577214781346	51.2138994361984	9.88691584540624	2.22828393786484	95.9577214781346
ENSG00000119689	1.43558406384476	2.26755122446994	2.32977974010509	8814	17380	21819	71.1150556720994	99.9884938442066	99.0916935373995	1.43558406384476	71.1150556720994
ENSG00000119698	-0.786756083131959	-0.731934154910984	-0.767890475623065	182	124	130	1.468452477005	0.713381659187665	0.590399200690313	-0.786756083131959	1.468452477005
ENSG00000119699	-0.582337862939707	0.0714745970302895	-0.30543226369408	976	4746	3368	7.87477811844441	27.3041076976182	15.2958808301921	-0.582337862939707	7.87477811844441
ENSG00000119703	-0.82743376422815	-0.710032488371694	-0.785029136966943	24	250	10	0.193642084879781	1.43826947416868	0.0454153231300241	-0.82743376422815	0.193642084879781
ENSG00000119705	1.6109100184429	1.64491813285297	1.22162246204548	9495	13798	14060	76.6096498305632	79.3809688183178	63.8539443208138	1.6109100184429	76.6096498305632
ENSG00000119707	1.40443216882806	2.00594798525063	1.55525506953965	8693	15875	16396	70.1387768274972	91.3301116097112	74.4629638039875	1.40443216882806	70.1387768274972
ENSG00000119711	0.436406340209839	0.187935839739215	-0.0620632726110069	4933	5416	5072	39.8015168629982	31.1586698883903	23.0346518915482	0.436406340209839	39.8015168629982
ENSG00000119714	-0.386930521471295	-0.68500201232679	-0.594647173872027	1735	394	1343	13.9987090527675	2.26671269128984	6.09927789636223	-0.386930521471295	13.9987090527675
ENSG00000119715	-0.827948671583798	-0.748099670689984	-0.767890475623065	22	31	130	0.177505244473132	0.178345414796916	0.590399200690313	-0.827948671583798	0.177505244473132
ENSG00000119718	2.35701077677684	-0.157623787880701	-0.550657943089406	12393	3428	1651	99.9919315797967	19.7215510298009	7.49806984876697	2.35701077677684	99.9919315797967
ENSG00000119720	-0.825116681127734	-0.753488175949651	-0.783600915188286	33	0	20	0.266257866709698	0	0.0908306462600481	-0.825116681127734	0.266257866709698
ENSG00000119723	-0.145696425350213	-0.450167476655509	-0.785743247856271	2672	1745	5	21.5588187832822	10.0391209296974	0.022707661565012	-0.145696425350213	21.5588187832822
ENSG00000119725	1.2793096814056	-0.746187620436554	-0.778459316785123	8207	42	56	66.2175246086816	0.241629271660338	0.254325809528135	1.2793096814056	66.2175246086816
ENSG00000119729	0.950283881146532	1.87505945426583	0.909413181231166	6929	15122	11874	55.9060835888333	86.9980439535151	53.9261546845906	0.950283881146532	55.9060835888333
ENSG00000119737	-0.775428121307703	-0.743580279181877	-0.705905650429371	226	57	564	1.82346296595127	0.327925440110459	2.56142422453336	-0.775428121307703	1.82346296595127
ENSG00000119760	0.627179515477419	2.05861627859512	1.36772955000205	5674	16178	15083	45.7802162336614	93.0732942124036	68.4999318770153	0.627179515477419	45.7802162336614
ENSG00000119771	-0.822027236993846	-0.720983321641339	-0.779173427674451	45	187	51	0.363078909149589	1.07582556667817	0.231618147963123	-0.822027236993846	0.363078909149589
ENSG00000119772	-0.647731097107002	-0.619644658209543	-0.201029251674287	722	770	4099	5.82539938680006	4.42986998043953	18.6157409509969	-0.647731097107002	5.82539938680006
ENSG00000119777	1.32590879709174	2.22218348663855	2.0078585511959	8388	17119	19565	67.6779086654833	98.4869405131745	88.8550797038921	1.32590879709174	67.6779086654833
ENSG00000119778	-0.787013536809783	-0.692302567839887	-0.122905520381775	181	352	4646	1.46038405680168	2.0250834196295	21.0999591262092	-0.787013536809783	1.46038405680168
ENSG00000119782	-0.636918042638394	-0.421139077353434	-0.759463967128991	764	1912	189	6.16427303533968	10.9998849384421	0.858349607157455	-0.636918042638394	6.16427303533968
ENSG00000119787	0.304075149808306	1.3148287300108	1.56653802159104	4419	11899	16475	35.6543488784896	68.4558738925325	74.8217448567147	0.304075149808306	35.6543488784896
ENSG00000119801	1.92036933918734	2.20184622485207	2.30378610373354	10697	17002	21637	86.3078909149588	97.8138303992636	98.2651346564331	1.92036933918734	86.3078909149588
ENSG00000119812	-0.384355984693055	1.29310088622182	0.964399719709442	1745	11774	12259	14.0793932548007	67.7367391554482	55.6746446250965	-0.384355984693055	14.0793932548007
ENSG00000119820	-0.530847127374908	-0.671270015052156	-0.311859261698034	1176	473	3323	9.48846215910925	2.72120584512714	15.091511876107	-0.530847127374908	9.48846215910925
ENSG00000119844	0.780107000104871	2.09112113290343	1.95487152320775	6268	16365	19194	50.572857834436	94.1491197790818	87.1701712157682	0.780107000104871	50.572857834436
ENSG00000119862	-0.751484929270071	-0.338747093705627	-0.146185535373877	319	2386	4483	2.57382604486042	13.7268438614659	20.3596893591898	-0.751484929270071	2.57382604486042
ENSG00000119865	-0.322824555693121	-0.344135598965294	-0.446683397603211	1984	2355	2379	16.0077456833952	13.548498446669	10.8043053726327	-0.322824555693121	16.0077456833952
ENSG00000119866	-0.695617481182265	-0.360474937494606	-0.66291617489181	536	2261	865	4.32467322898176	13.0077091243815	3.92842545074708	-0.695617481182265	4.32467322898176
ENSG00000119878	-0.792934971399735	0.910169367284865	-0.364132178796863	158	9571	2957	1.27481039212522	55.0627085490738	13.4293110495481	-0.792934971399735	1.27481039212522
ENSG00000119888	-0.362472422078016	0.28440746616228	1.01924343600985	1830	5971	12643	14.7652089720833	34.3516281210448	57.4185930332894	-0.362472422078016	14.7652089720833
ENSG00000119899	-0.0918886066849977	0.000728737653375102	0.847856822571069	2881	4339	11443	23.245118605777	24.9626049936716	51.9687542576865	-0.0918886066849977	23.245118605777
ENSG00000119900	0.853738751962534	0.41077660563898	0.187875538653886	6554	6698	6822	52.8804260125867	38.5341157519273	30.9823334393024	0.853738751962534	52.8804260125867
ENSG00000119906	-0.496090880868669	-0.474676484449477	-0.0937697960971819	1311	1604	4850	10.577698886558	9.22793694626625	22.0264317180617	-0.496090880868669	10.577698886558
ENSG00000119912	1.31767027940137	-0.296508165379853	-0.706905405674431	8356	2629	557	67.4197192189769	15.1248417903578	2.52963349834234	1.31767027940137	67.4197192189769
ENSG00000119913	-0.833097745140278	-0.753488175949651	-0.785600425678406	2	0	6	0.0161368404066484	0	0.0272491938780144	-0.833097745140278	0.0161368404066484
ENSG00000119915	2.35701077677684	-0.711944538625124	-0.752037213879977	12393	239	241	99.9919315797967	1.37498561730526	1.09450928743358	2.35701077677684	99.9919315797967
ENSG00000119917	0.911408375795109	0.603372212984486	1.14564106342096	6778	7806	13528	54.6877521381314	44.9085260614429	61.4378491302966	0.911408375795109	54.6877521381314
ENSG00000119919	-0.821254875960374	-0.591311549908715	-0.647205735326588	48	933	975	0.387284169759561	5.36762167759751	4.42799400517735	-0.821254875960374	0.387284169759561
ENSG00000119922	0.781136814816167	-0.361170228495853	0.0826155935668997	6272	2257	6085	50.6051315152493	12.9846968127948	27.6352241246196	0.781136814816167	50.6051315152493
ENSG00000119927	-0.0844224500281019	-0.485974963219746	-0.632637873184291	2910	1539	1077	23.4791027916734	8.8539868829824	4.89123030110359	-0.0844224500281019	23.4791027916734
ENSG00000119929	1.24300871283241	0.384877015842517	0.792727461914927	8066	6549	11057	65.0798773600129	37.6769071453227	50.2157227848676	1.24300871283241	65.0798773600129
ENSG00000119938	-0.201048966082371	0.0540923219991066	-0.187603966954916	2457	4646	4193	19.8241084395675	26.7287999079508	19.0426449884191	-0.201048966082371	19.8241084395675
ENSG00000119943	-0.745820948357944	-0.657711840527833	-0.65534659946493	341	551	918	2.75133128933355	3.16994592106777	4.16912666333621	-0.745820948357944	2.75133128933355
ENSG00000119946	-0.797569137600566	-0.749837898193103	-0.756179057038081	140	21	212	1.12957882846539	0.120814635830169	0.96280485035651	-0.797569137600566	1.12957882846539
ENSG00000119950	2.04574928028763	1.37132112386215	0.858140019377396	11184	12224	11515	90.2372115539777	70.3256242089518	52.2957445842227	2.04574928028763	90.2372115539777
ENSG00000119953	0.297381354184882	-0.456772741167359	0.300705059167752	4393	1707	7612	35.4445699532032	9.82050396962375	34.5701439665743	0.297381354184882	35.4445699532032
ENSG00000119965	-0.823829412738614	-0.753140530449028	-0.769604341757452	38	2	118	0.306599967726319	0.0115061557933494	0.535900812934284	-0.823829412738614	0.306599967726319
ENSG00000119969	-0.628164617592378	-0.677179988562758	-0.452396284717837	798	439	2339	6.4385993222527	2.5256011966402	10.6226440801126	-0.628164617592378	6.4385993222527
ENSG00000119973	-0.821769783316022	-0.743580279181877	-0.747752548544008	46	57	271	0.371147329352913	0.327925440110459	1.23075525682365	-0.821769783316022	0.371147329352913
ENSG00000119977	-0.431212554057022	1.77424225908497	1.88388890080852	1563	14542	18697	12.6109407777957	83.6612587734438	84.913029656206	-0.431212554057022	12.6109407777957
ENSG00000119979	1.46725086621711	-0.690042872085833	-0.565797093943165	8937	365	1545	72.1074713571083	2.09987343228627	7.01666742358872	1.46725086621711	72.1074713571083
ENSG00000119986	0.254129136310451	0.580079964442701	0.578922661650044	4225	7672	9560	34.0890753590447	44.1376136232885	43.417048912303	0.254129136310451	34.0890753590447
ENSG00000120008	0.876137221933221	-0.356477014237434	0.288565174049172	6641	2284	7527	53.5823785702759	13.1400299160051	34.1841137199691	0.876137221933221	53.5823785702759
ENSG00000120029	-0.596497815220027	-0.0620212752091952	0.821577541843789	921	3978	11259	7.43101500726158	22.885743872972	51.1331123120941	-0.596497815220027	7.43101500726158
ENSG00000120049	-0.576673882027579	-0.306937530398562	-0.709333382698147	998	2569	540	8.05228336291754	14.7796571165574	2.4524274490213	-0.576673882027579	8.05228336291754
ENSG00000120051	-0.829750847328566	-0.752966707698716	-0.784172203899749	15	3	16	0.121026303049863	0.0172592336900242	0.0726645170080385	-0.829750847328566	0.121026303049863
ENSG00000120053	0.978861239384995	0.965097356383403	1.63352162301003	7040	9887	16944	56.8016782314023	56.880681164423	76.9517235115128	0.978861239384995	56.8016782314023
ENSG00000120054	-0.293474836421185	-0.71437805712949	-0.694479876200119	2098	225	644	16.9275455865742	1.29444252675181	2.92474680957355	-0.293474836421185	16.9275455865742
ENSG00000120055	-0.831553023073334	-0.752619062198092	-0.786028892212003	8	5	3	0.0645473616265935	0.0287653894833736	0.0136245969390072	-0.831553023073334	0.0645473616265935
ENSG00000120057	-0.73655261595628	-0.462682714677961	-0.669628817251495	377	1673	818	3.04179441665322	9.62489932113681	3.71497343203597	-0.73655261595628	3.04179441665322
ENSG00000120063	1.07077220236816	1.7968392166255	2.13939777701017	7397	14672	20486	59.682104243989	84.4091589000115	93.0378309641673	1.07077220236816	59.682104243989
ENSG00000120068	-0.783151731642423	-0.617037316954865	-0.443398487512301	196	785	2402	1.58141035985154	4.51616614888966	10.9087606158318	-0.783151731642423	1.58141035985154
ENSG00000120071	0.252584414243507	0.0770369250402681	-0.0650625383461856	4219	4778	5051	34.0406648378247	27.4882061903118	22.9392797129752	0.252584414243507	34.0406648378247
ENSG00000120075	-0.763070344772151	-0.539164724815166	-0.392553792192128	274	1233	2758	2.21074713571083	7.09354504659993	12.5255461192606	-0.763070344772151	2.21074713571083
ENSG00000120088	-0.833355198818102	-0.745666152185619	-0.785743247856271	1	45	5	0.00806842020332419	0.258888505350362	0.022707661565012	-0.833355198818102	0.00806842020332419
ENSG00000120093	-0.623015544035898	-0.424441709609359	-0.475819121887804	818	1893	2175	6.59996772631919	10.8905764584052	9.87783278078023	-0.623015544035898	6.59996772631919
ENSG00000120094	-0.833612652495926	-0.753488175949651	-0.782743982121093	0	0	26	0	0	0.118079840138063	-0.833612652495926	0
ENSG00000120129	1.74401356987791	2.22253113213917	2.26336742739756	10012	17121	21354	80.7810230756818	98.4984466689679	96.9798810118534	1.74401356987791	80.7810230756818
ENSG00000120137	-0.108365642065733	-0.0578495292017113	0.886561632772661	2817	4002	11714	22.7287397127642	23.0238177424922	53.1995095145102	-0.108365642065733	22.7287397127642
ENSG00000120149	-0.702053823127865	-0.647456298259435	-0.545659166864108	511	610	1686	4.12296272389866	3.50937751697158	7.65702347972206	-0.702053823127865	4.12296272389866
ENSG00000120156	-0.514884999349821	-0.462682714677961	-0.510667733287023	1238	1673	1931	9.98870421171535	9.62489932113681	8.76969889640765	-0.514884999349821	9.98870421171535
ENSG00000120158	0.185646458009268	-0.500749896996252	-0.261157388555727	3959	1454	3678	31.9428755849605	8.36497526176504	16.7037558472229	0.185646458009268	31.9428755849605
ENSG00000120159	-0.473434957220157	-0.474155016198542	0.283423575646008	1399	1607	7491	11.2877198644505	9.24519617995628	34.020618556701	-0.473434957220157	11.2877198644505
ENSG00000120160	-0.831810476751158	-0.714204234379178	-0.785314781322674	7	226	8	0.0564789414232693	1.30019560464849	0.0363322585040193	-0.831810476751158	0.0564789414232693
ENSG00000120162	-0.784181546353719	-0.578622489135951	-0.550372298733675	192	1006	1653	1.54913667903824	5.78759636405477	7.50715291339298	-0.784181546353719	1.54913667903824
ENSG00000120210	-0.81971015389343	-0.751923771196845	-0.779459072030182	54	9	49	0.435694690979506	0.0517777010700725	0.222535083337118	-0.81971015389343	0.435694690979506
ENSG00000120211	-0.82614649583903	-0.753488175949651	-0.773174896204094	29	0	93	0.233984185896401	0	0.422362505109224	-0.82614649583903	0.233984185896401
ENSG00000120215	-0.797826591278391	-0.559849632102274	-0.709476204876012	139	1114	539	1.12151040826206	6.40892877689564	2.4478859167083	-0.797826591278391	1.12151040826206
ENSG00000120217	-0.369681125057088	-0.600524155675242	-0.597932083962937	1802	880	1320	14.5392932063902	5.06270854907375	5.99482265316318	-0.369681125057088	14.5392932063902
ENSG00000120235	-0.83129556939551	-0.753488175949651	-0.786028892212003	9	0	3	0.0726157818299177	0	0.0136245969390072	-0.83129556939551	0.0726157818299177
ENSG00000120242	-0.829750847328566	-0.753488175949651	-0.786171714389868	15	0	2	0.121026303049863	0	0.00908306462600481	-0.829750847328566	0.121026303049863
ENSG00000120251	-0.669614659722041	-0.367080202006455	-0.627210630425396	637	2223	1115	5.13958366951751	12.7890921643079	5.06380852899768	-0.669614659722041	5.13958366951751
ENSG00000120253	0.387232687745456	0.242168537836506	1.17606218730634	4742	5728	13741	38.2604486041633	32.9536301921528	62.4051955129661	0.387232687745456	38.2604486041633
ENSG00000120254	-0.211862020550979	-0.397846828811649	0.423817776487945	2415	2046	8474	19.4852347910279	11.7707973765965	38.4849448203824	-0.211862020550979	19.4852347910279
ENSG00000120256	2.35701077677684	-0.744449392933436	-0.785314781322674	12393	52	8	99.9919315797967	0.299160050627085	0.0363322585040193	2.35701077677684	99.9919315797967
ENSG00000120262	-0.808382192069174	-0.745492329435307	-0.683054101970867	98	46	724	0.79070517992577	0.264641583247037	3.28806939461374	-0.808382192069174	0.79070517992577
ENSG00000120265	1.78494870465192	2.21470910837514	2.16896196782836	10171	17076	20693	82.0639018880103	98.2395581636175	93.9779281529588	1.78494870465192	82.0639018880103
ENSG00000120278	-0.775943028663351	-0.491189645729101	-0.476533232777132	224	1509	2170	1.80732612554462	8.68139454608215	9.85512511921522	-0.775943028663351	1.80732612554462
ENSG00000120279	-0.171699246810436	-0.473112079696671	-0.551372053978734	2571	1613	1646	20.7439083427465	9.27971464733633	7.47536218720196	-0.171699246810436	20.7439083427465
